,id,text,createTime,musicMeta.musicName,videoUrl,videoMeta.duration,shareCount,playCount,commentCount,downloaded,hashtags
33,6821667249695280389,#hulkbuster #hottoys #unboxing #marvel #viiptoys #avengers #avengersinfinitywar,1588293179,Avengers Endgame,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/f739c9a16cdf4b558703254180141d76/?a=1988&br=3756&bt=1878&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3VuazVyOnRwdDMzODczM0ApZGc1ZmhlODw3NzRoNTs0NmdzcGdxbDBmb2lfLS1eMTZzczJiXmE0L2AxYV4xMjRgMDQ6Yw%3D%3D&signature=329a6630f2e731791ff98db85e4afaf1&tk=tt_webid_v2&vl=&vr=,59,10,10400,3,True,"[{""id"":""6121502"",""name"":""hulkbuster"",""title"":"""",""cover"":""""},{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""16276"",""name"":""marvel"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""10156029"",""name"":""avengersinfinitywar"",""title"":"""",""cover"":""""}]"
34,6821315572563709189,#chucky #childsplay #neca #viiptoys #unboxing,1588211298,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/28b95439c7684bda9e9655285188cc56/?a=1988&br=3070&bt=1535&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2t3ZDxyOjk1dDMzaTczM0ApOzZoOTU5aTs0N2ZkN2Q7Z2c0anNlbDAvb2lfLS1fMTZzczNhNl5gMzMwNWNeMzNiMjQ6Yw%3D%3D&signature=48bd4c33c5ca5405e28e5df3d2fa0826&tk=tt_webid_v2&vl=&vr=,59,21,7641,4,True,"[{""id"":""216468"",""name"":""chucky"",""title"":"""",""cover"":""""},{""id"":""11572"",""name"":""childsplay"",""title"":"""",""cover"":""""},{""id"":""10910385"",""name"":""neca"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""}]"
35,6820486806010645766,#hottoys #starwars #emperorpalpatine #unboxing #viiptoys #sideshowcollectibles,1588018335,"Imperial March (Darth Vader's Theme) [From ""Star Wars Episode V: The Empire Strikes Back""]",https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/40746327404a4d7fb799556ba1ded3f0/?a=1988&br=3170&bt=1585&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828380&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3k4cnRmeTVtdDMzPDczM0ApPGU0M2hnNGRoNzk4OWRpZGdtY3Jza2A0bWdfLS02MTZzcy80MjMuLjBgYy0uYV41YTU6Yw%3D%3D&signature=5f2d545c9a9c8187e7f396d28413566d&tk=tt_webid_v2&vl=&vr=,57,16,6607,2,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""6609"",""name"":""starwars"",""title"":""Who's excited for The Force Awakens? Get your Star Wars on!"",""cover"":""""},{""id"":""12934626"",""name"":""emperorpalpatine"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""1640334081754118"",""name"":""sideshowcollectibles"",""title"":"""",""cover"":""""}]"
36,6820113800096648454,#hottoys #thanos #marvel #avengers #viiptoys #unboxing #infinitywar,1587931487,Avengers Endgame,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/3b0b4d883ff845249c718cc9f46307d5/?a=1988&br=3242&bt=1621&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2g3NHZ5eW94dDMzaTczM0ApM2Y6Njk1ZmU5N2ZkZDg3PGdxLS5wMV9fZWZfLS1fMTZzczFiLjIyYS8xMTYyNmJjMWE6Yw%3D%3D&signature=f6842f4da51af628235a5e5b9b39f37b&tk=tt_webid_v2&vl=&vr=,59,4,5995,5,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""6066043"",""name"":""thanos"",""title"":"""",""cover"":""""},{""id"":""16276"",""name"":""marvel"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""7330815"",""name"":""infinitywar"",""title"":"""",""cover"":""""}]"
37,6819754551525018885,#hottoys #starwars #obiwan,1587847844,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/56338b389cb64fddbe576b2fbfecc390/?a=1988&br=2346&bt=1173&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2U2bjRveDlkdDMzPDczM0ApNWhpZGk0Ozw7N2Y6aDo3OWdrMDUyY24vMWZfLS02MTZzc14uYl82Xy1eLTItNjEvXl46Yw%3D%3D&signature=95690930e4ea5391c48f4752037a4510&tk=tt_webid_v2&vl=&vr=,59,15,5621,1,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""6609"",""name"":""starwars"",""title"":""Who's excited for The Force Awakens? Get your Star Wars on!"",""cover"":""""},{""id"":""1687947"",""name"":""obiwan"",""title"":"""",""cover"":""""}]"
38,6819327643985382662,#hottoys #marvel #unboxing #gauntlet #avengers #endgame,1587748446,Avengers Endgame: Main on End Theme (From “Avengers: Endgame”),https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/97a05f12894240a0812fc7ceafa7310a/?a=1988&br=3790&bt=1895&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828378&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2k0b2VpPHlrdDMzaTczM0ApNjxoN2c8ZmQ5N2g4OWk1NmdxY2ZiL2Zvb2VfLS01MTZzc2EzX2AzMjJgL2FhLTFiNWM6Yw%3D%3D&signature=7eb0638238f6108554ecb52c970394a0&tk=tt_webid_v2&vl=&vr=,55,8,5706,2,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""16276"",""name"":""marvel"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""6689818"",""name"":""gauntlet"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""16034"",""name"":""endgame"",""title"":"""",""cover"":""""}]"
39,6819133418211757318,#ecto1 #ghostbusters,1587703238,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/d995481b834842b681dfaf53ae9408fe/?a=1988&br=1988&bt=994&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828364&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=amtpaGo1bXY5dDMzODczM0ApOjQzOWc5ODtoNzQ3ZWc0NmdwX2UtcGAxbmVfLS0xMTZzc2ExMDMyNDI1YjA0YF40NGI6Yw%3D%3D&signature=c3276acec09e3f7d085a0309fa599441&tk=tt_webid_v2&vl=&vr=,42,9,4702,1,True,"[{""id"":""11333734"",""name"":""ecto1"",""title"":"""",""cover"":""""},{""id"":""42111"",""name"":""ghostbusters"",""title"":""Get ready to answer the call!  The Ghostbusters movie is now out on iTunes!  To celebrate, we’ve gotten some exclusive access to two hilarious Ghostbusters dialogue clips.  Come back today and tomorrow to film videos to new GB dialogue!  We &lt;3 GB!"",""cover"":""""}]"
40,6819003598861520134,#hottoys #unboxing #marvel #aquaman,1587672999,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/c946419383ba4fa193110f350edae5c9/?a=1988&br=3302&bt=1651&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828357&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3h0eWkzaXV5dDMzNTczM0ApNThmODM3ZDtkN2hoNzxnaGdpazVvYTZzYWRfLS1gMTZzczMyXy9eMTNiYC4xM2NhM186Yw%3D%3D&signature=f8208ab7322536c4dd9834af17023228&tk=tt_webid_v2&vl=&vr=,34,7,4724,1,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""16276"",""name"":""marvel"",""title"":"""",""cover"":""""},{""id"":""122641"",""name"":""aquaman"",""title"":"""",""cover"":""""}]"
41,6817907882189688069,#spiderman #hottoys #sideshowcollectibles,1587417882,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/f56283636fc945249337685d2b1690b8/?a=1988&br=3510&bt=1755&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3E6d3V1d3Y0dDMzOTczM0ApMzZlZTxoNjs8N2Q0ZzMzNmduMDNway0xMmNfLS0yMTZzc2A2LWM2MTReNTAzLmEzYmI6Yw%3D%3D&signature=19f87c4c909ffc769a1bdcd3f5dd4615&tk=tt_webid_v2&vl=&vr=,59,16,6539,4,True,"[{""id"":""12413"",""name"":""spiderman"",""title"":"""",""cover"":""""},{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""1640334081754118"",""name"":""sideshowcollectibles"",""title"":"""",""cover"":""""}]"
42,6817893727198088454,,1587414587,I'm Just a Kid,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/b17fab009bdd44538a13ea52db031720/?a=1988&br=1860&bt=930&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828333&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2RvNTpqOTozdDMzOTczM0ApaTk5NDk2Zzw1N2c3NzwzOmdua2RvZV5eYGNfLS1jMTZzczYyYC9jMTJiMzEvYWNgLV46Yw%3D%3D&signature=5d97c88f065c9da339895fabe704724f&tk=tt_webid_v2&vl=&vr=,10,1,4492,0,True,[]
43,6817515771090963717,Batman Hot Toys #hottoys #batman #benaffleck #sideshowcollectibles #viiptoys,1587326587,sonido original,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/0ab14f41b14e461082e197d3b49766b5/?a=1988&br=1224&bt=612&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828370&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=am5scXc1OjNkdDMzNjczM0ApOTs6PGVoZmU7NzRnZWg0aWdzamxmLjFrcGJfLS0vMTZzcy42YjYvYDMtNWIyYDJeNjY6Yw%3D%3D&signature=cb3f8127fe21a336c0685a49071369f3&tk=tt_webid_v2&vl=&vr=,47,8,4842,0,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""18112"",""name"":""batman"",""title"":"""",""cover"":""""},{""id"":""8474883"",""name"":""benaffleck"",""title"":"""",""cover"":""""},{""id"":""1640334081754118"",""name"":""sideshowcollectibles"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
44,6817487025676012805,Iron Spider Hot Toys #hottoys #ironspider #avengers #tomholland #sideshow #sideshowcollectibles #viiptoys,1587319894,Lottery,https://v16-web.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/b903d2d13eab4686b638bdffabbc5a7e/?a=1988&br=3770&bt=1885&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=amttdmtpdDk8dDMzOTczM0ApNTo1aTxkZWQ7N2lpNzdnNmdsNS4xaGUzNGJfLS1jMTZzczJfM2MwLTMtLy4uXzFiMC86Yw%3D%3D&signature=a1712884c0e63e785bfa6f56d13eed05&tk=tt_webid_v2&vl=&vr=,59,15,4196,3,True,"[{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""3373852"",""name"":""ironspider"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""10985500"",""name"":""tomholland"",""title"":"""",""cover"":""""},{""id"":""235429"",""name"":""sideshow"",""title"":"""",""cover"":""""},{""id"":""1640334081754118"",""name"":""sideshowcollectibles"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
0,6887696440777379073,#batman #robin  #adamwest #burtward #viiptoys,1603666800,Batman (Main Theme),https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/eaed09f94165455a872805ecb356c923/?a=1988&br=3116&bt=1558&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828373&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M284dDl0a24zeDMzOTczM0ApNjY7NmQ5NmVpNzYzPDhkZmdqbjVsbmdeM19fLS02MTRzczZiX2I2Ly1hMWI0NS8yNS06Yw%3D%3D&signature=d6ba4b10c52888a1e084f58a52a20927&tk=tt_webid_v2&vl=&vr=,50,19,5852,9,True,"[{""id"":""18112"",""name"":""batman"",""title"":"""",""cover"":""""},{""id"":""41462"",""name"":""robin"",""title"":"""",""cover"":""""},{""id"":""20380486"",""name"":""adamwest"",""title"":"""",""cover"":""""},{""id"":""73571883"",""name"":""burtward"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
1,6879836400221572354,#Batman #viiptoys #eggattack #beastkingdom @beastkingdomofficial,1601836739,Batman (Main Theme),https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/154bb939e745444982c0505f280457a9/?a=1988&br=2732&bt=1366&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828358&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M2l0ZWYzNWg0dzMzNzczM0ApPDw3aTZlZjwzNzc3NWY7M2cvamZya2xqYXFfLS1eMTRzc2ItMWAvMjBeYC0zYS9hMzM6Yw%3D%3D&signature=f0103e035d47157e897d02c57dae71b2&tk=tt_webid_v2&vl=&vr=,35,3,7463,2,True,"[{""id"":""18112"",""name"":""batman"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""1619794474186757"",""name"":""eggattack"",""title"":"""",""cover"":""""},{""id"":""1619395887412230"",""name"":""beastkingdom"",""title"":"""",""cover"":""""}]"
2,6877292730809191681,#batman #hottoys #viiptoys #parati #foryou #unboxing #dccomics #bvs,1601244497,Batman,https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/bb9ea0180e6e4ca9b35035a1ac44727b/?a=1988&br=3380&bt=1690&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828340&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=ajg1Njp3OGpqdzMzaDczM0ApOmhlNDllOzxpNzllOzY0NGdpbV82NnAybmxfLS0wMTRzc15hLzJgYF9eLWFgX2BjYWI6Yw%3D%3D&signature=1091a6ee79b5facd0f6330d15bc3e9cf&tk=tt_webid_v2&vl=&vr=,17,15,10500,8,True,"[{""id"":""18112"",""name"":""batman"",""title"":"""",""cover"":""""},{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":""""},{""id"":""460811"",""name"":""unboxing"",""title"":"""",""cover"":""""},{""id"":""80733"",""name"":""dccomics"",""title"":"""",""cover"":""""},{""id"":""1642059"",""name"":""bvs"",""title"":"""",""cover"":""""}]"
3,6876813822229761281,#giveway #giveawayinternacional #viiptoys Link de YouTube arriba 👆GANADORES INTERNACIONALES se enviará el valor de los coleccionables EN EFECTIVO 💵,1601132990,sonido original,https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/26d9dbb4f04345a090dc15b50526b1aa/?a=1988&br=1784&bt=892&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828382&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3d1ZDN1amVvdzMzOzczM0ApODllO2Y4NjtnNzM7OzZmNmdoL14yY2lrZ2tfLS0zMTRzczRhNjYxLjBjXzA1MWIvMDM6Yw%3D%3D&signature=74a5522f225316c79625aff2ff80b250&tk=tt_webid_v2&vl=&vr=,59,0,7636,3,True,"[{""id"":""69879"",""name"":""giveway"",""title"":"""",""cover"":""""},{""id"":""1678444434790402"",""name"":""giveawayinternacional"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
4,6876532109322751233,#hawkeye #avengers #viiptoys #hottoys,1601067400,Theme from the Avengers,https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/951f475c74b547b9bf6424e23b6ce421/?a=1988&br=3008&bt=1504&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828333&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=ang1M2g7ZjM4dzMzMzczM0ApaTo2PGQ3PDs7NzQ2OWc3NGduaDE1X3FgZ2tfLS0tMTRzczY2LWNjMi0vNC9iXl80MzY6Yw%3D%3D&signature=6218d212e865317e8e84b9484a6b284e&tk=tt_webid_v2&vl=&vr=,10,4,12000,1,True,"[{""id"":""85457"",""name"":""hawkeye"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""65236247"",""name"":""hottoys"",""title"":"""",""cover"":""""}]"
5,6874998667640589570,#turtleninja #neca #parati #foryou #viiptoys #replica #prop #brasil #mexico #argentina #usa #ecuador #tortugasninja,1600710369,Teenage Mutant Ninja Turtles (Main Title),https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/19dce5f7d0114bf9b169cdfa13fe3133/?a=1988&br=3400&bt=1700&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828346&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=ajo5N2pocG5odzMzNjczM0ApM2ZlZDY5NTw8Nzo6ZjxmZWcwNWJrMGIxYWhfLS1jMTRzcy01Yi9gXi1eMF9gXzU1NGI6Yw%3D%3D&signature=76537182de1168dcdc6f5c9e90f39e0b&tk=tt_webid_v2&vl=&vr=,23,8,42300,6,True,"[{""id"":""15178372"",""name"":""turtleninja"",""title"":"""",""cover"":""""},{""id"":""10910385"",""name"":""neca"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""42164"",""name"":""foryou"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""1359721"",""name"":""replica"",""title"":"""",""cover"":""""},{""id"":""93366"",""name"":""prop"",""title"":"""",""cover"":""""},{""id"":""27397"",""name"":""brasil"",""title"":""Cadê os brazucas do musical.ly?"",""cover"":""""},{""id"":""8181"",""name"":""mexico"",""title"":""México lindo y querido! 🇲🇽🇲🇽\n\nNo olvides utilizar el tag #mexico en tu video!"",""cover"":""""},{""id"":""40817"",""name"":""argentina"",""title"":"""",""cover"":""""},{""id"":""9843"",""name"":""usa"",""title"":"""",""cover"":""""},{""id"":""31306"",""name"":""ecuador"",""title"":"""",""cover"":""""},{""id"":""15883941"",""name"":""tortugasninja"",""title"":"""",""cover"":""""}]"
6,6874621197993250050,#Twd #thewalkingdead #amc #viiptoys #parati #ecuador #mexico #argentina,1600622484,Theme from the Walking Dead,https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/164d81d3f12d488597b7e0c16f190792/?a=1988&br=3004&bt=1502&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828338&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=ajxtcTY3b3lydzMzOTczM0ApNGRkO2VlZ2VoN2VlNDdoZmdxMjJhaW1tcmdfLS0zMTRzc15jLmNgMDFgMzI1LzY2YzQ6Yw%3D%3D&signature=775499d8c1bd5fcc30243c5652ab235a&tk=tt_webid_v2&vl=&vr=,15,31,14700,9,True,"[{""id"":""12626"",""name"":""twd"",""title"":"""",""cover"":""""},{""id"":""12553"",""name"":""thewalkingdead"",""title"":"""",""cover"":""""},{""id"":""66286"",""name"":""amc"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""31306"",""name"":""ecuador"",""title"":"""",""cover"":""""},{""id"":""8181"",""name"":""mexico"",""title"":""México lindo y querido! 🇲🇽🇲🇽\n\nNo olvides utilizar el tag #mexico en tu video!"",""cover"":""""},{""id"":""40817"",""name"":""argentina"",""title"":"""",""cover"":""""}]"
7,6873512704858918145,IG: Viiptoys  #starwars  #r2d2 #viiptoys @sideshowcollectibles,1600364392,Star Wars,https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/1717220786d74db4b8f9f949f1d480b7/?a=1988&br=3346&bt=1673&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828373&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=ajlsamh3OG1zdzMzZDczM0ApOmczOzM3M2Q4N2dmOjxoZGc1Y20tNnBhcmVfLS00MTRzcy1fX15hY2I1MDQ1MjIzYS86Yw%3D%3D&signature=385b1024b19fc2d1481cf45b151eea5c&tk=tt_webid_v2&vl=&vr=,50,1264,170300,112,True,"[{""id"":""6609"",""name"":""starwars"",""title"":""Who's excited for The Force Awakens? Get your Star Wars on!"",""cover"":""""},{""id"":""324120"",""name"":""r2d2"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
8,6873279224648649985,#captainamerica #peggycarter #viiptoys,1600310034,"Captain America: Civil War (""Cap's Promise"")",https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/d009bebeb3184149822edc393a0eefc4/?a=1988&br=2782&bt=1391&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828332&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=anJ1a3lueDRmdzMzZzczM0ApZjRlPDg3OWVoNzc3aDs7NWdeaDBiYWc2amVfLS1fMTRzc2MyNjYwYi4vMzYzLmFeXjI6Yw%3D%3D&signature=e3d826a287cbfbfc5ca790de9b6fa5f9&tk=tt_webid_v2&vl=&vr=,9,10,20900,2,True,"[{""id"":""27249"",""name"":""captainamerica"",""title"":"""",""cover"":""""},{""id"":""784193"",""name"":""peggycarter"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
9,6873105849389190401,#freddykrueger  #neca #viiptoys,1600269663,Freddy Krueger (Original Mix),https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/457e9d6c1f1f4d939addbeb2d4c01af3/?a=1988&br=3654&bt=1827&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828338&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3FraTZmam81dzMzMzczM0ApOjU2NzRmaGRlN2Y4aTY5OGdnMWhzYjNgbmVfLS1gMTRzczRjNDQwXjEtNjBjY2E0XmA6Yw%3D%3D&signature=74157836099967af7af25a36b3d37e44&tk=tt_webid_v2&vl=&vr=,15,39,152300,22,True,"[{""id"":""19650"",""name"":""freddykrueger"",""title"":"""",""cover"":""""},{""id"":""10910385"",""name"":""neca"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
10,6870349102513736961,#buckybarns #avengers #endgame #marvel #viiptoys,1599627837,Avengers: Forge Theme (From Avengers: Infinity War),https://v16-web.tiktok.com/video/tos/alisg/tos-alisg-pve-0037/8e77858dfd93492ca4a2c86674715e86/?a=1988&br=2980&bt=1490&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&expire=1609828351&l=20210105003203010190185152200E1729&lr=tiktok_m&mime_type=video_mp4&policy=2&qs=0&rc=M3k0NXc6bGU5dzMzaTczM0ApODQ7ODxnOzw0NzczaDVmN2cxNF5jMm80MWBfLS1gMTRzczFeXzFhX2EtXi9gXy80Li86Yw%3D%3D&signature=03bf25a9c02fa7a104af1a5001182231&tk=tt_webid_v2&vl=&vr=,28,54,45500,26,True,"[{""id"":""17175034"",""name"":""buckybarns"",""title"":"""",""cover"":""""},{""id"":""13035"",""name"":""avengers"",""title"":""Wondering how they did it? Reverse is the answer. Use this sound track and create your own avengers video!🦸‍♀️"",""cover"":""""},{""id"":""16034"",""name"":""endgame"",""title"":"""",""cover"":""""},{""id"":""16276"",""name"":""marvel"",""title"":"""",""cover"":""""},{""id"":""1664425455735814"",""name"":""viiptoys"",""title"":"""",""cover"":""""}]"
